molID,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
67,test,train,train,train,train,test,train,test,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,test,test,train,train,train,train,train,train
68,train,train,train,test,train,train,test,train,test,train,test,train,train,train,train,test,train,train,train,train,train,test,test,train,test,train,train,test,train,train,test,train,test,train,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,train,train,test,train,train,test,train,train,train,test,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,test,test,train,train,train,train,test,train,train,train
69,train,test,test,test,train,test,train,train,train,train,train,train,train,train,train,train,test,train,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,train,test,train,test,train,test,train,train,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,test,train,test,train,train,test,test,train
70,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,test,train,train,train,train,train,test,train,train,test,train,train,train,test,test,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,test,test,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,train,test,train,test,train
71,train,train,test,train,train,test,train,test,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,test,train,train,train,test,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,test,train,train,train,train,test,test,train,train,test,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train
72,train,train,test,test,train,train,test,train,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,test,test,test,test,train,test,train,test,train,test,train,test,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,test,train,train,train,train,train,train,test,train,test,train,train,train,train,train,train,train,test,train
73,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,test,train,test,train,train,train,train,train,train,test,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,test,train,train,train,train,train,test,train,train,train,train,train,train,test,train,train,train,train,train,train,train
74,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,test,test,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,train,train,test,test,train,train,test,train,test,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,train,test,test
75,test,train,train,train,train,test,test,test,train,test,test,train,train,train,train,train,train,test,train,train,test,train,train,test,test,train,train,test,train,train,train,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,test,train,train,train,test,train,train,train,train,train,train,test,test,train,test,train,test,train,train,train,test,train,train,train,train,train,train,train,test,test,train,train,train,train,test,train,test,train,train,test,train,train,train,test
76,train,train,train,train,train,train,test,test,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,train,train,train,test,train,train,train,test,test,train,train,train,train,train,test,train,train,train,test,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,train,train,train,test,train,train,train,train,train,train,train,train,train,train,test,train,train,test,train,train,train,test,test,train,test
