elab_smiles,pred,canonical_smiles,withdrawn_flag,pref_name,chembl_id,level5
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC(N3CC[N+](C)(C)CC3)C4OC(C)=O)C2(C)CC1N1CC[N+](C)(C)CC1,1,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H](N3CC[N+](C)(C)CC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CC[N+](C)(C)CC1.[Br-].[Br-],0,PIPECURONIUM BROMIDE,CHEMBL1200722,"('M03AC06',)"
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1N1CCCCC1,1,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1N1CCCCC1,0,VECURONIUM,CHEMBL1201219,"('M03AC03',)"
CC(=O)OC1CC2CCC3C(CCC4(C)C3CC([N+]3(C)CCCCC3)C4OC(C)=O)C2(C)CC1[N+]1(C)CCCCC1,1,CC(=O)O[C@H]1C[C@@H]2CC[C@@H]3[C@H](CC[C@@]4(C)[C@H]3C[C@H]([N+]3(C)CCCCC3)[C@@H]4OC(C)=O)[C@@]2(C)C[C@@H]1[N+]1(C)CCCCC1,0,PANCURONIUM,CHEMBL185073,"('M03AC01',)"
CC(=O)OC1CCC2(C)C(=CCC3C2CCC2(C)C(c4cccnc4)=CCC32)C1,1,CC(=O)O[C@H]1CC[C@@]2(C)C(=CC[C@H]3[C@@H]4CC=C(c5cccnc5)[C@@]4(C)CC[C@@H]32)C1,0,ABIRATERONE ACETATE,CHEMBL271227,"('L02BX03',)"
CC(=O)OC1Cc2ccccc2N(C(N)=O)c2ccccc21,1,CC(=O)O[C@H]1Cc2ccccc2N(C(N)=O)c2ccccc21,0,ESLICARBAZEPINE ACETATE,CHEMBL87992,"('N03AF04',)"
CC(=O)OCC(=O)C1(O)C(C)CC2C3C=C(C)C4=Cc5c(cnn5-c5ccccc5)CC4(C)C3C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C=C(C)C4=Cc5c(cnn5-c5ccccc5)C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,CORTIVAZOL,CHEMBL2105842,"('H02AB17',)"
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,PARAMETHASONE ACETATE,CHEMBL1200342,"('H02AB05',)"
CC(=O)OCC(=O)C1(O)C(C)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)[C@@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C | CC(=O)OCC(=O)[C@@]1(O)[C@H](C)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,BETAMETHASONE ACETATE | DEXAMETHASONE ACETATE,CHEMBL1200538 | CHEMBL1530428,"('S02BA07', 'D07AC01', 'R03BA04', 'R01AD53', 'S01BA01', 'D07XC01', 'H02AB02', 'H02AB01', 'D07AB19', 'S03BA03', 'R01AD06', 'R01AD03', 'C05AA05', 'S01CB04', 'D10AA03', 'S03BA01', 'C05AA09', 'A07EA04', 'D07XB05', 'S02BA06', 'S01BA06', 'A01AC02', 'S01CB01')"
CC(=O)OCC(=O)C1(O)C(OC(C)=O)CC2C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)[C@H](OC(C)=O)C[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,TRIAMCINOLONE DIACETATE,CHEMBL1200449,"('C05AA12', 'H02AB08', 'A01AC01', 'R01AD11', 'D07AB09', 'S01BA05', 'D07XB02', 'R03BA06')"
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,PREDNISOLONE ACETATE,CHEMBL1152,"('D07AA03', 'R01AD02', 'C05AA04', 'A07EA01', 'S01BA04', 'H02AB06', 'S01CB02', 'S03BA02', 'S02BA03', 'D07XA02')"
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3(F)C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,FLUDROCORTISONE ACETATE,CHEMBL1201010,"('H02AA02',)"
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(=O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3C(=O)C[C@@]21C,0,CORTISONE ACETATE,CHEMBL1650,"('S01BA03', 'H02AB10')"
CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)CCC4(C)C3C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,HYDROCORTISONE ACETATE,CHEMBL1091,"('S01BA02', 'A07EA02', 'S01CB03', 'A01AC03', 'D07AA02', 'C05AA01', 'D07XA01', 'S02BA01', 'H02AB09')"
CC(=O)OCC(=O)C1(OC(C)=O)C(C)CC2C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC21C,1,CC(=O)OCC(=O)[C@@]1(OC(C)=O)[C@@H](C)C[C@H]2[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]21C,0,DIFLORASONE DIACETATE,CHEMBL1200545,"('D07AC10',)"
CC(=O)OCC(=O)C12N=C(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3C(O)CC12C,1,CC(=O)OCC(=O)[C@@]12N=C(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0,DEFLAZACORT,CHEMBL1201891,"('H02AB13',)"
CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC(F)C4=CC(=O)C=CC4(C)C3(F)C(O)CC12C,1,CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3C[C@H](F)C4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,FLUOCINONIDE,CHEMBL1501,"('C05AA11', 'D07AC08')"
CC(=O)OCC(=O)C12OC3(CCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,1,CC(=O)OCC(=O)[C@@]12OC3(CCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,AMCINONIDE,CHEMBL1200732,"('D07AC11',)"
CC(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,1,CC(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,DESOXYCORTICOSTERONE ACETATE,CHEMBL1200542,"('H02AA03',)"
CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,1,CC(=O)OCC(CCn1cnc2cnc(N)nc21)COC(C)=O,0,FAMCICLOVIR,CHEMBL880,"('S01AD07', 'J05AB09')"
CC(=O)OCC1OC(n2ccc(=O)[nH]c2=O)C(OC(C)=O)C1OC(C)=O,1,CC(=O)OC[C@H]1O[C@@H](n2ccc(=O)[nH]c2=O)[C@H](OC(C)=O)[C@@H]1OC(C)=O,0,URIDINE TRIACETATE,CHEMBL2107381,"('A16AX13',)"
CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,1,CC(=O)OCCN1CCN(CCCN2c3ccccc3Sc3ccc(Cl)cc32)CC1,0,THIOPROPAZATE,CHEMBL1697851,"('N05AB05',)"
CC(=O)OCC[N+](C)(C)C,1,CC(=O)OCC[N+](C)(C)C,0,ACETYLCHOLINE,CHEMBL667,"('S01EB09',)"
CC(=O)OCOC(=O)C1N2C(=O)C(NC(=O)Cc3ccccc3)C2SC1(C)C,0,CC(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)Cc3ccccc3)[C@H]2SC1(C)C,0,PENAMECILLIN,CHEMBL2106988,"('J01CE06',)"
CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1,CC(=O)Oc1c(C)cc(OCC(O)CNC(C)C)c(C)c1C,1,METIPRANOLOL,CHEMBL1291,"('S01ED04', 'S01ED54')"
CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,1,CC(=O)Oc1cc(C(C)C)c(OCCN(C)C)cc1C,1,MOXISYLYTE,CHEMBL159226,"('C04AX10', 'G04BE06')"
CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,1,CC(=O)Oc1cc2c(s1)CCN(C(C(=O)C1CC1)c1ccccc1F)C2,0,PRASUGREL,CHEMBL1201772,"('B01AC22',)"
CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1,CC(=O)Oc1ccc(C(=C2CCCCC2)c2ccc(OC(C)=O)cc2)cc1,1,CYCLOFENIL,CHEMBL141305,"('G03GB01',)"
CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,1,CC(=O)Oc1ccc(C(c2ccc(OC(C)=O)cc2)c2ccccn2)cc1,0,BISACODYL,CHEMBL942,"('A06AB52', 'A06AG02', 'A06AB02')"
CC(=O)Oc1ccc2c(c1)CCC1C2CCC2(C)C(O)CCC12,1,CC(=O)Oc1ccc2c(c1)CC[C@@H]1[C@@H]2CC[C@]2(C)[C@@H](O)CC[C@@H]12,0,ESTRADIOL ACETATE,CHEMBL1200430,"('G03CA03', 'G03CA53')"
CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,1,CC(=O)Oc1cccc2c1C(=O)c1c(OC(C)=O)cc(C(=O)O)cc1C2=O,0,DIACEREIN,CHEMBL41286,"('M01AX21',)"
CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,CC(=O)Oc1ccccc1C(=O)Nc1ncc([N+](=O)[O-])s1,0,NITAZOXANIDE,CHEMBL1401,"('P01AX11',)"
CC(=O)Oc1ccccc1C(=O)O,1,CC(=O)Oc1ccccc1C(=O)O,0,ASPIRIN,CHEMBL25,"('A01AD05', 'N02BA51', 'N02BA01', 'B01AC06', 'N02BA71')"
CC(=O)SC1C=C2CC(=O)CCC2(C)C2CCC3(C)C(CCC34CCC(=O)O4)C12,1,CC(=O)S[C@@H]1CC2=CC(=O)CC[C@]2(C)[C@H]2CC[C@@]3(C)[C@@H](CC[C@@]34CCC(=O)O4)[C@@H]21,0,SPIRONOLACTONE,CHEMBL1393,"('C03DA01',)"
CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,1,CC(=O)SCC(Cc1ccccc1)C(=O)NCC(=O)OCc1ccccc1,0,RACECADOTRIL,CHEMBL2103772,"('A07XA04',)"
CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,1,CC(=O)c1c(C)c2cnc(Nc3ccc(N4CCNCC4)cn3)nc2n(C2CCCC2)c1=O,0,PALBOCICLIB,CHEMBL189963,"('L01EF01',)"
CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,1,CC(=O)c1ccc(S(=O)(=O)NC(=O)NC2CCCCC2)cc1,0,ACETOHEXAMIDE,CHEMBL1589,"('A10BB31',)"
CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,1,CC(=O)c1ccc2c(c1)N(CCCN1CCN(CCO)CC1)c1ccccc1S2,0,ACETOPHENAZINE,CHEMBL1085,"('N05AB07',)"
CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,1,CC(C(=O)O)c1ccc(-c2ccccc2)c(F)c1,0,FLURBIPROFEN,CHEMBL563,"('M01AE09', 'R02AX01', 'M02AA19', 'S01BC04')"
CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,1,CC(C(=O)O)c1ccc(C(=O)c2ccccc2)s1,0,TIAPROFENIC ACID,CHEMBL365795,"('M01AE11',)"
CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,1,CC(C(=O)O)c1ccc(C(=O)c2cccs2)cc1,1,SUPROFEN,CHEMBL956,"('M01AE07',)"
CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,1,CC(C(=O)O)c1ccc(N2CC=CC2)c(Cl)c1,1,PIRPROFEN,CHEMBL188952,"('M01AE08',)"
CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1,CC(C(=O)O)c1ccc(N2Cc3ccccc3C2=O)cc1,1,INDOPROFEN,CHEMBL15870,"('M01AE10',)"
CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1,CC(C(=O)O)c1ccc2oc(-c3ccc(Cl)cc3)nc2c1,1,BENOXAPROFEN,CHEMBL340978,"('M01AE06',)"
CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,1,CC(C(O)c1ccc(O)cc1)N1CCC(Cc2ccccc2)CC1,0,IFENPRODIL,CHEMBL305187,"('C04AX28',)"
CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,1,CC(C)(C#N)c1cc(Cn2cncn2)cc(C(C)(C)C#N)c1,0,ANASTROZOLE,CHEMBL1399,"('L02BG03',)"
CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1,CC(C)(C(=O)O)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,0,FEXOFENADINE,CHEMBL914,"('R06AX26',)"
CC(C)(C(=O)c1cccnc1)c1cccnc1,1,CC(C)(C(=O)c1cccnc1)c1cccnc1,0,METYRAPONE,CHEMBL934,"('V04CD01',)"
CC(C)(C)C(=O)OCC(=O)C1CCC2C3CC=C4CC(=O)CCC4(C)C3CCC12C,1,CC(C)(C)C(=O)OCC(=O)[C@H]1CC[C@H]2[C@@H]3CCC4=CC(=O)CC[C@]4(C)[C@H]3CC[C@]12C,0,DESOXYCORTICOSTERONE PIVALATE,CHEMBL1200592,"('H02AA03',)"
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(N=CN3CCCCCC3)C2SC1(C)C,1,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](/N=C/N3CCCCCC3)[C@H]2SC1(C)C,0,AMDINOCILLIN PIVOXIL,CHEMBL1650818,"('J01CA08',)"
CC(C)(C)C(=O)OCOC(=O)C1N2C(=O)C(NC(=O)C(N)c3ccccc3)C2SC1(C)C,0,CC(C)(C)C(=O)OCOC(=O)[C@@H]1N2C(=O)[C@@H](NC(=O)[C@H](N)c3ccccc3)[C@H]2SC1(C)C,0,PIVAMPICILLIN,CHEMBL3182343,"('J01CA02',)"
CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,1,CC(C)(C)C(=O)OCOP(=O)(COCCn1cnc2c(N)ncnc21)OCOC(=O)C(C)(C)C,0,ADEFOVIR DIPIVOXIL,CHEMBL922,"('J05AF08',)"
CC(C)(C)C(O)C=Cc1ccc2c(c1)OCO2,1,CC(C)(C)C(O)/C=C/c1ccc2c(c1)OCO2,0,STIRIPENTOL,CHEMBL1983350,"('N03AX17',)"
CC(C)(C)CC(=O)OCC(=O)C1(O)CCC2C3CC=C4CC(=O)C=CC4(C)C3C(O)CC21C,1,CC(C)(C)CC(=O)OCC(=O)[C@@]1(O)CC[C@H]2[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]21C,0,PREDNISOLONE TEBUTATE,CHEMBL1200909,"('D07AA03', 'R01AD02', 'C05AA04', 'A07EA01', 'S01BA04', 'H02AB06', 'S01CB02', 'S03BA02', 'S02BA03', 'D07XA02')"
CC(C)(C)CC(=O)OCC(=O)C12OC(C)(C)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3(F)C(O)CC12C,1,CC(C)(C)CC(=O)OCC(=O)[C@@]12OC(C)(C)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@@]3(F)[C@@H](O)C[C@@]12C,0,TRIAMCINOLONE HEXACETONIDE,CHEMBL1200878,"('C05AA12', 'H02AB08', 'A01AC01', 'R01AD11', 'D07AB09', 'S01BA05', 'D07XB02', 'R03BA06')"
CC(C)(C)NC(=O)C1CC2CCCCC2CN1CC(O)C(Cc1ccccc1)NC(=O)C(CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,CC(C)(C)NC(=O)[C@@H]1C[C@@H]2CCCC[C@@H]2CN1C[C@@H](O)[C@H](Cc1ccccc1)NC(=O)[C@H](CC(N)=O)NC(=O)c1ccc2ccccc2n1,0,SAQUINAVIR,CHEMBL114,"('J05AE01',)"
CC(C)(C)NC(=O)C1CCC2C3CCC4NC(=O)C=CC4(C)C3CCC12C,1,CC(C)(C)NC(=O)[C@H]1CC[C@H]2[C@@H]3CC[C@H]4NC(=O)C=C[C@]4(C)[C@H]3CC[C@]12C,0,FINASTERIDE,CHEMBL710,"('D11AX10', 'G04CB01')"
CC(C)(C)NC(=O)C1CN(Cc2cccnc2)CCN1CC(O)CC(Cc1ccccc1)C(=O)NC1c2ccccc2CC1O,1,CC(C)(C)NC(=O)[C@@H]1CN(Cc2cccnc2)CCN1C[C@@H](O)C[C@@H](Cc1ccccc1)C(=O)N[C@H]1c2ccccc2C[C@H]1O,0,INDINAVIR,CHEMBL115,"('J05AE02',)"
CC(C)(C)NC(=O)NC(C(=O)N1CC2C(C1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,1,CC(C)(C)NC(=O)N[C@H](C(=O)N1C[C@H]2[C@@H]([C@H]1C(=O)NC(CC1CCC1)C(=O)C(N)=O)C2(C)C)C(C)(C)C,0,BOCEPREVIR,CHEMBL218394,"('J05AP03',)"
CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,1,CC(C)(C)NCC(O)COc1cccc2c1CCC(=O)N2,0,CARTEOLOL,CHEMBL839,"('C07AA15', 'S01ED55', 'S01ED05')"
CC(C)(C)NCC(O)COc1cccc2c1CCCC2=O,1,CC(C)(C)NC[C@H](O)COc1cccc2c1CCCC2=O,0,LEVOBUNOLOL,CHEMBL1201237,"('S01ED03',)"
CC(C)(C)NCC(O)COc1cccc2c1SCCC2,1,CC(C)(C)NCC(O)COc1cccc2c1SCCC2,0,TERTATOLOL,CHEMBL434200,"('C07AA16',)"
CC(C)(C)NCC(O)COc1ccccc1C1CCCC1,1,CC(C)(C)NC[C@H](O)COc1ccccc1C1CCCC1,0,PENBUTOLOL,CHEMBL1290,"('C07AA23',)"
CC(C)(C)NCC(O)COc1nsnc1N1CCOCC1,1,CC(C)(C)NC[C@H](O)COc1nsnc1N1CCOCC1,0,TIMOLOL,CHEMBL499,"('S01ED01', 'S01ED51', 'C07AA06')"
CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,1,CC(C)(C)NCC(O)c1cc(Cl)c(N)c(Cl)c1,0,CLENBUTEROL,CHEMBL49080,"('R03CC13', 'R03AC14')"
CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,CC(C)(C)NCC(O)c1ccc(O)c(CO)c1,0,ALBUTEROL,CHEMBL714,"('R03CC02', 'R03AC02')"
CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,CC(C)(C)NCC(O)c1ccc(O)c(CO)n1,0,PIRBUTEROL,CHEMBL1094966,"('R03AC08', 'R03CC07')"
CC(C)(C)NCC(O)c1ccccc1Cl,0,CC(C)(C)NCC(O)c1ccccc1Cl,0,TULOBUTEROL,CHEMBL1159717,"('R03AC11', 'R03CC11')"
CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,1,CC(C)(C)c1cc(-c2cc(-c3ccc(C(=O)O)cc3)ccc2OCCO)ccc1N1CCCC1,0,TRIFAROTENE,CHEMBL3707313,"('D10AD06',)"
CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0,CC(C)(C)c1cc(C(C)(C)C)c(NC(=O)c2c[nH]c3ccccc3c2=O)cc1O,0,IVACAFTOR,CHEMBL2010601,"('R07AX02',)"
CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1,CC(C)(C)c1ccc(C(O)CCCN2CCC(C(O)(c3ccccc3)c3ccccc3)CC2)cc1,1,TERFENADINE,CHEMBL17157,"('R06AX12',)"
CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,1,CC(C)(C)c1nc(-c2cccc(NS(=O)(=O)c3c(F)cccc3F)c2F)c(-c2ccnc(N)n2)s1,0,DABRAFENIB,CHEMBL2028663,"('L01EC02',)"
CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,1,CC(C)(CCCCCC(O)CCCCCC(C)(C)C(=O)O)C(=O)O,0,BEMPEDOIC ACID,CHEMBL3545313,"('C10AX15',)"
CC(C)(CO)C(O)C(=O)NCCCO,1,CC(C)(CO)[C@@H](O)C(=O)NCCCO,0,DEXPANTHENOL,CHEMBL1200979,"('A11HA30', 'D03AX03', 'S01XA12')"
CC(C)(N)C(=O)NC(Cc1c[nH]c2ccccc12)C(=O)NC(Cc1c[nH]c2ccccc12)NC=O,1,CC(C)(N)C(=O)N[C@H](Cc1c[nH]c2ccccc12)C(=O)N[C@H](Cc1c[nH]c2ccccc12)NC=O,0,MACIMORELIN,CHEMBL278623,"('V04CD06',)"
CC(C)(N)Cc1ccccc1,1,CC(C)(N)Cc1ccccc1,0,PHENTERMINE,CHEMBL1574,"('A08AA01',)"
CC(C)(NC(=O)C1CC2(O)C3Cc4ccc(O)c5c4C2(CCN3CC2CC2)C(O5)C1=O)c1nc(-c2ccccc2)no1,1,CC(C)(NC(=O)C1=C(O)[C@@H]2Oc3c(O)ccc4c3[C@@]23CCN(CC2CC2)[C@H](C4)[C@]3(O)C1)c1nc(-c2ccccc2)no1,0,NALDEMEDINE,CHEMBL2105755,"('A06AH05',)"
CC(C)(O)C(Cl)(Cl)Cl,1,CC(C)(O)C(Cl)(Cl)Cl,0,CHLOROBUTANOL,CHEMBL1439973,"('A04AD54', 'A04AD04')"
CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,1,CC(C)(O)CNc1nc(Nc2ccnc(C(F)(F)F)c2)nc(-c2cccc(C(F)(F)F)n2)n1,0,ENASIDENIB,CHEMBL3989908,"('L01XX59',)"
CC(C)(O)c1ccccc1CCC(SCC1(CC(=O)O)CC1)c1cccc(C=Cc2ccc3ccc(Cl)cc3n2)c1,1,CC(C)(O)c1ccccc1CC[C@@H](SCC1(CC(=O)O)CC1)c1cccc(/C=C/c2ccc3ccc(Cl)cc3n2)c1,0,MONTELUKAST,CHEMBL787,"('R03DC03', 'R03DC53')"
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CSC12)c1csc(N)n1)C(=O)O,0,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[N+]3(CCNC(=O)c4ccc(O)c(O)c4Cl)CCCC3)CS[C@H]12)c1csc(N)n1)C(=O)O,0,CEFIDEROCOL,CHEMBL3989974,"('J01DI04',)"
CC(C)(ON=C(C(=O)NC1C(=O)N2C(C(=O)O)=C(C[n+]3ccccc3)CSC12)c1csc(N)n1)C(=O)O,0,CC(C)(O/N=C(\C(=O)N[C@@H]1C(=O)N2C(C(=O)[O-])=C(C[n+]3ccccc3)CS[C@H]12)c1csc(N)n1)C(=O)O,0,CEFTAZIDIME,CHEMBL44354,"('J01DD02',)"
CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1,CC(C)(Oc1ccc(C(=O)c2ccc(Cl)cc2)cc1)C(=O)[O-].C[N+](C)(C)CCO,0,CHOLINE FENOFIBRATE,CHEMBL1201745,"('C10AB11',)"
CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,1,CC(C)(Oc1ccc(C2CC2(Cl)Cl)cc1)C(=O)O,0,CIPROFIBRATE,CHEMBL557555,"('C10AB08',)"
CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,1,CC(C)(Oc1ccc(CCNC(=O)c2ccc(Cl)cc2)cc1)C(=O)O,0,BEZAFIBRATE,CHEMBL264374,"('C10AB02',)"
CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,1,CC(C)(Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1)Sc1cc(C(C)(C)C)c(O)c(C(C)(C)C)c1,0,PROBUCOL,CHEMBL608,"('C10AX02',)"
CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,1,CC(C)=CC1C(C(=O)OCc2cccc(Oc3ccccc3)c2)C1(C)C,0,PHENOTHRIN,CHEMBL1322884,"('P03AC53', 'P03AC03')"
CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,1,CC(C)=CCN1CCC2(C)c3cc(O)ccc3CC1C2C,0,PENTAZOCINE,CHEMBL100116,"('N02AD01',)"
CC(C)=CCc1c(O)n(-c2ccccc2)n(-c2ccccc2)c1=O,1,CC(C)=CCC1C(=O)N(c2ccccc2)N(c2ccccc2)C1=O,1,FEPRAZONE,CHEMBL1452696,"('M01AX68', 'M02AA16', 'M01AX18')"
CC(C)=c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1=CCC(O)CC(O)CC(=O)O,1,CC(C)c1nc(N(C)S(C)(=O)=O)nc(-c2ccc(F)cc2)c1/C=C/[C@@H](O)C[C@@H](O)CC(=O)O,0,ROSUVASTATIN,CHEMBL1496,"('C10AA07',)"
CC(C)C(=O)OCC(=O)C12OC(C3CCCCC3)OC1CC1C3CC=C4CC(=O)C=CC4(C)C3C(O)CC12C,1,CC(C)C(=O)OCC(=O)[C@@]12O[C@H](C3CCCCC3)O[C@@H]1C[C@H]1[C@@H]3CCC4=CC(=O)C=C[C@]4(C)[C@H]3[C@@H](O)C[C@@]12C,0,CICLESONIDE,CHEMBL2040682,"('R01AD13', 'R03BA08')"
